sector,reporter,partner,reporter_code,partner_code,value,year,flow
automotive,Netherlands,Jordan,528,400,661411577.1385292,2022,export
automotive,Netherlands,Kenya,528,404,958754549.0075767,2022,export
automotive,Netherlands,Kuwait,528,414,867869746.5125563,2022,export
automotive,Netherlands,Latvia,528,428,623351388.1499842,2022,export
automotive,Netherlands,Luxembourg,528,442,3169052831.1742887,2022,export
automotive,Netherlands,Mali,528,466,45056559.39599164,2022,export
automotive,Netherlands,Morocco,528,504,2201484885.1747775,2022,export
automotive,Netherlands,Aruba,528,533,77716510.19362552,2022,export
automotive,Netherlands,Bonaire,528,535,173875073.7941768,2022,export
automotive,Netherlands,Nigeria,528,566,4185327736.780808,2022,export
automotive,Netherlands,"Other Europe, nes",528,568,2228986008.1313844,2022,export
automotive,Netherlands,Paraguay,528,600,155151554.4399171,2022,export
automotive,Netherlands,Qatar,528,634,667988375.63543,2022,export
automotive,Netherlands,Saudi Arabia,528,682,3821266988.406601,2022,export
automotive,Netherlands,Senegal,528,686,1032724937.8088349,2022,export
automotive,Netherlands,India,528,699,5307442066.670472,2022,export
automotive,Netherlands,Slovakia,528,703,866840867.3630545,2022,export
automotive,Netherlands,Viet Nam,528,704,681885778.5023434,2022,export
automotive,Netherlands,Slovenia,528,705,1082996678.4568172,2022,export
automotive,Netherlands,Sweden,528,752,24692351756.904022,2022,export
automotive,Netherlands,Switzerland,528,757,3899179006.451465,2022,export
automotive,Netherlands,Thailand,528,764,2087522838.124974,2022,export
automotive,Netherlands,Togo,528,768,1051775902.5169389,2022,export
automotive,Netherlands,Trinidad and Tobago,528,780,159026545.3695485,2022,export
automotive,Netherlands,Tunisia,528,788,485710850.26222503,2022,export
automotive,Netherlands,Ukraine,528,804,816478537.4738995,2022,export
automotive,Netherlands,North Macedonia,528,807,156317358.04629293,2022,export
automotive,Netherlands,United Kingdom,528,826,76898774500.7503,2022,export
automotive,Netherlands,Bunkers,528,837,7209576962.334382,2022,export
automotive,Netherlands,USA,528,842,17333828109.41061,2022,export
automotive,Netherlands,Burkina Faso,528,854,70759184.8002232,2022,export
automotive,Netherlands,Uruguay,528,858,95256852.22953913,2022,export
automotive,Netherlands,Uzbekistan,528,860,220514465.6240208,2022,export
automotive,Rep. of Korea,Azerbaijan,410,31,279533579.6040499,2022,export
automotive,Rep. of Korea,Bahrain,410,48,151598532.70873648,2022,export
automotive,Rep. of Korea,Belgium,410,56,3150127548.029241,2022,export
automotive,Rep. of Korea,Brazil,410,76,1431334291.974875,2022,export
automotive,Rep. of Korea,Croatia,410,191,140995057.33497763,2022,export
automotive,Rep. of Korea,Denmark,410,208,540549514.115927,2022,export
automotive,Rep. of Korea,Ecuador,410,218,711795721.5497584,2022,export
automotive,Rep. of Korea,Georgia,410,268,90811888.56712861,2022,export
automotive,Rep. of Korea,Greece,410,300,338540542.0760861,2022,export
automotive,Rep. of Korea,Honduras,410,340,93114864.10968144,2022,export
automotive,Rep. of Korea,Iran,410,364,276026895.72059065,2022,export
automotive,Rep. of Korea,Ireland,410,372,1371102161.0709844,2022,export
automotive,Rep. of Korea,Israel,410,376,968161775.9997944,2022,export
automotive,Rep. of Korea,Kyrgyzstan,410,417,241678159.98114005,2022,export
automotive,Rep. of Korea,Liberia,410,430,1701523187.0461195,2022,export
automotive,Rep. of Korea,Libya,410,434,224843701.6456076,2022,export
automotive,Rep. of Korea,Lithuania,410,440,330785752.0049578,2022,export
automotive,Rep. of Korea,Malaysia,410,458,7316203539.184394,2022,export
automotive,Rep. of Korea,Malta,410,470,1051394015.8477708,2022,export
automotive,Rep. of Korea,Mongolia,410,496,100266337.90045318,2022,export
automotive,Rep. of Korea,Netherlands,410,528,13007433784.056576,2022,export
automotive,Rep. of Korea,Nigeria,410,566,911737737.8264229,2022,export
automotive,Rep. of Korea,Norway,410,579,1496583705.925338,2022,export
automotive,Rep. of Korea,Marshall Isds,410,584,3932386198.205041,2022,export
automotive,Rep. of Korea,Philippines,410,608,10808872217.255976,2022,export
automotive,Rep. of Korea,Russian Federation,410,643,4070173743.468136,2022,export
automotive,Rep. of Korea,Serbia,410,688,159836303.32361403,2022,export
automotive,Rep. of Korea,India,410,699,30583383650.735126,2022,export
automotive,Rep. of Korea,Thailand,410,764,7458723062.564979,2022,export
automotive,Rep. of Korea,Togo,410,768,553685795.1510392,2022,export
automotive,Rep. of Korea,Tunisia,410,788,194682365.8745239,2022,export
automotive,Rep. of Korea,Türkiye,410,792,4049822031.511793,2022,export
automotive,Rep. of Korea,Egypt,410,818,2413602696.909815,2022,export
automotive,Rep. of Korea,Uruguay,410,858,215827559.7810767,2022,export
automotive,Rep. of Korea,Uzbekistan,410,860,1358730853.476,2022,export
automotive,Spain,Angola,724,24,187157797.4290886,2022,export
automotive,Spain,Argentina,724,32,887556130.2028394,2022,export
automotive,Spain,Bolivia (Plurinational State of),724,68,122594638.23512198,2022,export
automotive,Spain,Brazil,724,76,1351124942.6270676,2022,export
automotive,Spain,Bulgaria,724,100,1124061964.8784049,2022,export
automotive,Spain,Cameroon,724,120,124340049.73466207,2022,export
automotive,Spain,Cabo Verde,724,132,165107855.4008081,2022,export
automotive,Spain,Colombia,724,170,1287156629.6224258,2022,export
automotive,Spain,Cyprus,724,196,143023482.84351885,2022,export
automotive,Spain,Denmark,724,208,2971850340.3524265,2022,export
automotive,Spain,Finland,724,246,2070562867.9175332,2022,export
automotive,Spain,France,724,251,43115740773.89318,2022,export
automotive,Spain,Gibraltar,724,292,3723741874.3411036,2022,export
automotive,Spain,Greece,724,300,1363166202.4661894,2022,export
automotive,Spain,Guatemala,724,320,476204245.2686352,2022,export
automotive,Spain,Guinea,724,324,79862042.36620747,2022,export
automotive,Spain,Hungary,724,348,2245198528.511895,2022,export
automotive,Spain,Iraq,724,368,289016962.4229944,2022,export
automotive,Spain,Ireland,724,372,2440411115.9594374,2022,export
automotive,Spain,Israel,724,376,3767843330.551965,2022,export
automotive,Spain,Côte d'Ivoire,724,384,150584311.2452591,2022,export
automotive,Spain,Jordan,724,400,553704520.2661738,2022,export
automotive,Spain,Libya,724,434,396350977.6562722,2022,export
automotive,Spain,Mali,724,466,157241168.78885877,2022,export
automotive,Spain,Malta,724,470,532114038.5744782,2022,export
automotive,Spain,Netherlands,724,528,17846123031.45349,2022,export
automotive,Spain,Nigeria,724,566,606113330.8699751,2022,export
automotive,Spain,"Other Europe, nes",724,568,23022177894.593815,2022,export
automotive,Spain,Norway,724,579,2398506650.2375135,2022,export
automotive,Spain,Poland,724,616,10122067426.71236,2022,export
automotive,Spain,Saudi Arabia,724,682,1093284258.0651798,2022,export
automotive,Spain,Senegal,724,686,871554982.3164449,2022,export
automotive,Spain,Serbia,724,688,909647080.9440304,2022,export
automotive,Spain,USA,724,842,14923854554.667812,2022,export
automotive,Spain,Venezuela,724,862,117978744.6737534,2022,export
automotive,Spain,"Areas, nes",724,899,942832397.4679887,2022,export
automotive,United Kingdom,Azerbaijan,826,31,185103924.57094067,2022,export
automotive,United Kingdom,Australia,826,36,3817953103.702523,2022,export
automotive,United Kingdom,Bahrain,826,48,270541438.04902536,2022,export
automotive,United Kingdom,Brazil,826,76,1928165747.5341673,2022,export
automotive,United Kingdom,Bulgaria,826,100,161982998.49108,2022,export
automotive,United Kingdom,Chile,826,152,140071704.6849966,2022,export
automotive,United Kingdom,Colombia,826,170,1257601682.8760288,2022,export
automotive,United Kingdom,Croatia,826,191,212276965.48670334,2022,export
automotive,United Kingdom,Denmark,826,208,2820704760.6657133,2022,export
automotive,United Kingdom,Estonia,826,233,133723168.81328917,2022,export
automotive,United Kingdom,Georgia,826,268,52229474.22025807,2022,export
automotive,United Kingdom,Guyana,826,328,48305052.90983593,2022,export
automotive,United Kingdom,Iraq,826,368,406848818.45190936,2022,export
automotive,United Kingdom,Israel,826,376,2720362059.2571216,2022,export
automotive,United Kingdom,Côte d'Ivoire,826,384,232071394.3189839,2022,export
automotive,United Kingdom,Japan,826,392,2402305757.4494004,2022,export
automotive,United Kingdom,Kazakhstan,826,398,201362440.49205026,2022,export
automotive,United Kingdom,Kenya,826,404,566681834.1601725,2022,export
automotive,United Kingdom,Rep. of Korea,826,410,5873900616.046529,2022,export
automotive,United Kingdom,Kuwait,826,414,871010008.5449129,2022,export
automotive,United Kingdom,Lebanon,826,422,138661607.42779177,2022,export
automotive,United Kingdom,Latvia,826,428,82382218.97957532,2022,export
automotive,United Kingdom,"China, Macao SAR",826,446,400032811.14222634,2022,export
automotive,United Kingdom,Malta,826,470,688832238.4451598,2022,export
automotive,United Kingdom,"Other Asia, nes",826,490,622241836.5643545,2022,export
automotive,United Kingdom,Nicaragua,826,558,225220880.71421158,2022,export
automotive,United Kingdom,Nigeria,826,566,893899014.0285146,2022,export
automotive,United Kingdom,Poland,826,616,1960574815.244894,2022,export
automotive,United Kingdom,Qatar,826,634,4102613803.1157994,2022,export
automotive,United Kingdom,Romania,826,642,1876059990.0656908,2022,export
automotive,United Kingdom,Russian Federation,826,643,484946076.3609016,2022,export
automotive,United Kingdom,Saudi Arabia,826,682,2509135011.6278076,2022,export
automotive,United Kingdom,Senegal,826,686,72484075.86550315,2022,export
automotive,United Kingdom,India,826,699,17078994658.518835,2022,export
automotive,United Kingdom,Viet Nam,826,704,319301416.5084809,2022,export
automotive,United Kingdom,Slovenia,826,705,495729636.9487592,2022,export
automotive,United Kingdom,Spain,826,724,15203369967.009857,2022,export
automotive,United Kingdom,Switzerland,826,757,57282053257.28149,2022,export
automotive,United Kingdom,Togo,826,768,255871592.21164006,2022,export
automotive,United Kingdom,Trinidad and Tobago,826,780,183066596.77687103,2022,export
automotive,United Kingdom,United Arab Emirates,826,784,6505029167.255703,2022,export
automotive,United Kingdom,Tunisia,826,788,208427959.0345289,2022,export
automotive,United Kingdom,Ukraine,826,804,189681380.52829665,2022,export
automotive,United Kingdom,North Macedonia,826,807,2699342568.9486694,2022,export
automotive,United Kingdom,USA,826,842,45290995125.06812,2022,export
automotive,United Kingdom,Uruguay,826,858,155740529.7850514,2022,export
automotive,USA,Algeria,842,12,1872309491.7259402,2022,export
automotive,USA,Angola,842,24,504198026.7453988,2022,export
automotive,USA,Antigua and Barbuda,842,28,1655150705.0063875,2022,export
automotive,USA,Argentina,842,32,12844211865.85843,2022,export
automotive,USA,Austria,842,40,4446301097.552893,2022,export
automotive,USA,Bahamas,842,44,6063159386.747572,2022,export
automotive,USA,Bahrain,842,48,310392701.44006383,2022,export
automotive,USA,Bermuda,842,60,351896848.6783894,2022,export
automotive,USA,Br. Virgin Isds,842,92,387666357.0223241,2022,export
automotive,USA,Brunei Darussalam,842,96,67806906.4626262,2022,export
automotive,USA,Bulgaria,842,100,474006028.988442,2022,export
automotive,USA,Cambodia,842,116,158713724.13739824,2022,export
automotive,USA,Canada,842,124,226909339039.21167,2022,export
automotive,USA,Congo,842,178,244866045.23140728,2022,export
automotive,USA,Dem. Rep. of the Congo,842,180,95378452.02478494,2022,export
automotive,USA,Croatia,842,191,2538365668.273991,2022,export
automotive,USA,Czechia,842,203,5388679114.769941,2022,export
automotive,USA,Denmark,842,208,4940270126.6403475,2022,export
automotive,USA,Dominica,842,212,90449575.94871031,2022,export
automotive,USA,Dominican Rep.,842,214,17073962476.681894,2022,export
automotive,USA,Ecuador,842,218,3812163298.597033,2022,export
automotive,USA,Ethiopia,842,231,614022021.7834256,2022,export
automotive,USA,French Polynesia,842,258,219345775.30897677,2022,export
automotive,USA,Djibouti,842,262,152763930.07095376,2022,export
automotive,USA,Georgia,842,268,1747990952.6328657,2022,export
automotive,USA,Ghana,842,288,1087807415.6603475,2022,export
automotive,USA,Honduras,842,340,13439919729.711552,2022,export
automotive,USA,Iceland,842,352,761451062.3754092,2022,export
automotive,USA,Indonesia,842,360,9486916132.14071,2022,export
automotive,USA,Iraq,842,368,737899488.0701827,2022,export
automotive,USA,Ireland,842,372,21793602305.387363,2022,export
automotive,USA,Israel,842,376,4050592880.1645203,2022,export
automotive,USA,Jamaica,842,388,4242313849.512589,2022,export
automotive,USA,Kazakhstan,842,398,1836180189.96927,2022,export
automotive,USA,Kenya,842,404,667447392.1645316,2022,export
automotive,USA,Lebanon,842,422,302749421.88684016,2022,export
automotive,USA,Lithuania,842,440,1199376241.8091133,2022,export
automotive,USA,Luxembourg,842,442,377869391.3774135,2022,export
automotive,USA,"China, Macao SAR",842,446,268092646.30503678,2022,export
automotive,USA,Mauritania,842,478,141846375.36621308,2022,export
automotive,USA,Mexico,842,484,331629606732.87634,2022,export
automotive,USA,"Other Asia, nes",842,490,41626627544.020355,2022,export
automotive,USA,Mozambique,842,508,199394017.780683,2022,export
automotive,USA,Oman,842,512,865457829.79731,2022,export
automotive,USA,Namibia,842,516,357217561.74038535,2022,export
automotive,USA,Netherlands,842,528,120639442883.29474,2022,export
automotive,USA,Curaçao,842,531,236534991.59728882,2022,export
automotive,USA,Sint Maarten,842,534,579205046.1200655,2022,export
automotive,USA,Norway,842,579,6578159662.63744,2022,export
automotive,USA,Peru,842,604,7418028862.921714,2022,export
automotive,USA,Poland,842,616,4981698216.485076,2022,export
automotive,USA,Qatar,842,634,1048117277.6576885,2022,export
automotive,USA,Romania,842,642,1855375377.214352,2022,export
automotive,USA,Saint Lucia,842,662,968603789.1186218,2022,export
automotive,USA,Saint Vincent and the Grenadines,842,670,143722590.9051783,2022,export
automotive,USA,Saudi Arabia,842,682,4690419913.977703,2022,export
automotive,USA,India,842,699,64912487947.08145,2022,export
automotive,USA,Slovakia,842,703,591733207.6152596,2022,export
automotive,USA,Sudan,842,729,47807652.69720596,2022,export
automotive,USA,Suriname,842,740,883804777.413076,2022,export
automotive,USA,Sweden,842,752,11907711514.136702,2022,export
automotive,USA,Thailand,842,764,8711403710.760448,2022,export
automotive,USA,Trinidad and Tobago,842,780,4775848734.702136,2022,export
automotive,USA,United Arab Emirates,842,784,31878577678.68445,2022,export
automotive,USA,Tunisia,842,788,242593092.948551,2022,export
automotive,USA,Türkiye,842,792,9995805224.563808,2022,export
automotive,USA,United Kingdom,842,826,62982333701.57454,2022,export
automotive,USA,Yemen,842,887,398100936.35222745,2022,export
textiles,Australia,Bahrain,36,48,1887494818.6880534,2022,export
textiles,Australia,Canada,36,124,2010338520.476051,2022,export
